Date,Open,High,Low,Close,Volume
2012-10-12 00:00:00-04:00,19.69071392,19.74056307,19.42152396,19.4614048,18809400
2012-10-15 00:00:00-04:00,19.62092436,19.82032285,19.43149417,19.4614048,20189700
2012-10-16 00:00:00-04:00,19.62092444,19.63089465,19.24206407,19.42152405,21834700
2012-10-17 00:00:00-04:00,19.44146545,20.41852326,19.31185652,19.82032394,44074500
2012-10-18 00:00:00-04:00,19.64086306,19.73059304,18.83329324,18.92302322,52157400
2012-10-19 00:00:00-04:00,18.94296455,19.00278391,18.74356417,18.94296455,34835000
2012-10-22 00:00:00-04:00,19.14236613,19.37167526,18.99281488,19.26200485,32447300
2012-10-23 00:00:00-04:00,19.19221394,19.74056215,19.0426646,19.44146347,78381200
2012-10-24 00:00:00-04:00,24.05756286,24.17720347,22.78140653,23.16026497,228949900
2012-10-25 00:00:00-04:00,23.22008919,23.24002771,22.40254906,22.49227905,76142000
2012-10-26 00:00:00-04:00,22.33275802,22.81131667,21.81431853,21.87413979,73175800
2012-10-31 00:00:00-04:00,20.75750049,21.43545952,20.66777051,21.04663086,99378200
2012-11-01 00:00:00-04:00,21.01672096,21.3756409,20.94693139,21.14632988,37713900
2012-11-02 00:00:00-04:00,21.19618052,21.62489002,21.00675034,21.11642075,38344400
2012-11-05 00:00:00-05:00,21.03666129,21.41551975,20.85720132,21.18621063,31806700
2012-11-06 00:00:00-05:00,21.1762406,21.30585143,20.92699106,21.10645103,29062700
2012-11-07 00:00:00-05:00,20.7874106,20.88711079,20.30885197,20.40855026,33396800
2012-11-08 00:00:00-05:00,20.45840433,20.66777305,19.92002437,19.92999458,34254600
2012-11-09 00:00:00-05:00,19.90008285,19.93996369,19.07257443,19.15233421,42295500
2012-11-12 00:00:00-05:00,19.09251391,20.10945247,18.81335565,20.00975227,67349200
2012-11-13 00:00:00-05:00,19.55113498,20.04963407,19.50128393,19.80038452,71775100
2012-11-14 00:00:00-05:00,20.03966307,22.43245824,19.87017331,22.2928791,229751000
2012-11-15 00:00:00-05:00,22.27293863,22.43245818,21.58500938,22.10344887,78857700
2012-11-16 00:00:00-05:00,22.18320979,23.85816705,22.11342022,23.48927689,107182200
2012-11-19 00:00:00-05:00,23.8880773,24.04759877,22.7514999,22.8512001,85021300
2012-11-20 00:00:00-05:00,22.66176855,23.82825652,22.63185982,23.03065872,46655300
2012-11-21 00:00:00-05:00,23.15029753,24.45636654,22.98080776,24.24699593,89862400
2012-11-23 00:00:00-05:00,24.50621448,24.60591467,23.80831501,23.92795563,29520900
2012-11-26 00:00:00-05:00,24.86513486,26.01168237,24.73552403,25.86213303,123865000
2012-11-27 00:00:00-05:00,25.96183418,26.42045244,25.38357339,26.07150269,85760600
2012-11-28 00:00:00-05:00,25.86213304,26.41048127,25.67270285,26.28087234,49205600
2012-11-29 00:00:00-05:00,26.42045309,27.43739174,26.08147354,27.23799133,88759700
2012-11-30 00:00:00-05:00,27.17817045,27.91594887,26.67967136,27.91594887,127049600
2012-12-03 00:00:00-05:00,27.91594716,28.79330466,26.89900862,26.95882988,123526100
2012-12-04 00:00:00-05:00,26.97877031,27.67666979,26.59991183,27.3775692,72869200
2012-12-05 00:00:00-05:00,27.66669854,27.81624788,27.17816968,27.6268177,58976300
2012-12-06 00:00:00-05:00,27.59690968,27.66669925,26.73949065,26.88903999,46001500
2012-12-07 00:00:00-05:00,26.98873904,27.6966087,26.75942993,27.40747833,51751900
2012-12-10 00:00:00-05:00,27.08844081,28.085439,27.01865124,27.75642967,50608500
2012-12-11 00:00:00-05:00,27.98573752,28.15522728,27.57696844,27.89600754,77099100
2012-12-12 00:00:00-05:00,27.91594886,28.05552799,27.28784085,27.49720955,46704200
2012-12-13 00:00:00-05:00,27.50717924,28.66369695,27.34765969,28.15522766,81051600
2012-12-14 00:00:00-05:00,28.09540915,28.24495849,26.67967165,26.7295208,91631600
2012-12-17 00:00:00-05:00,26.68964104,26.91895016,26.24099111,26.66970062,57742500
2012-12-18 00:00:00-05:00,26.87906909,27.82621809,26.81924974,27.6268177,60512900
2012-12-19 00:00:00-05:00,27.74645996,28.13528866,26.86910238,27.32772064,61390300
2012-12-20 00:00:00-05:00,27.4074791,27.51714951,27.04855916,27.27787018,35574800
2012-12-21 00:00:00-05:00,26.57997029,26.92892002,26.04159229,26.18117142,54555200
2012-12-24 00:00:00-05:00,26.42044975,26.87906797,26.12135108,26.84915924,28230100
2012-12-26 00:00:00-05:00,26.94886134,27.09841068,26.300811,26.43042183,33175400
2012-12-27 00:00:00-05:00,26.47030085,26.71955039,25.44339394,25.97180176,43481700
2012-12-28 00:00:00-05:00,25.40351247,26.03162238,25.07450316,25.83222198,56574800
2012-12-31 00:00:00-05:00,26.12135316,26.90898073,26.03162317,26.54009247,60374500
2013-01-02 00:00:00-05:00,27.35763042,28.09540884,27.33769,27.91594887,69846400
2013-01-03 00:00:00-05:00,27.79630829,28.38453737,27.50717981,27.68663979,63140600
2013-01-04 00:00:00-05:00,27.92591741,28.84315576,27.74645745,28.673666,72715400
2013-01-07 00:00:00-05:00,28.60387782,29.70057618,28.56399698,29.33168602,83781800
2013-01-08 00:00:00-05:00,29.42141682,29.51114681,28.77336838,28.97276688,45871300
2013-01-09 00:00:00-05:00,29.58093626,30.50814488,29.40147628,30.49817467,104787700
2013-01-10 00:00:00-05:00,30.50814377,31.35559258,30.18910467,31.20604134,95316400
2013-01-11 00:00:00-05:00,31.18610284,31.86405998,31.00664287,31.62478065,89598000
2013-01-14 00:00:00-05:00,31.98370082,32.11330783,30.52808261,30.8570919,98892800
2013-01-15 00:00:00-05:00,30.54802349,31.61481123,29.79030465,30.00964546,173242600
2013-01-16 00:00:00-05:00,30.11931502,30.25889606,29.44135783,29.76039696,75332700
2013-01-17 00:00:00-05:00,29.98970495,30.32868448,29.9398558,30.04952431,40256700
2013-01-18 00:00:00-05:00,30.21901323,30.34862405,29.18213615,29.57096481,49631500
2013-01-22 00:00:00-05:00,29.66069481,30.79727208,29.6507246,30.63775253,55243300
2013-01-23 00:00:00-05:00,31.00664393,31.40544282,30.70754333,30.72748375,48899800
2013-01-24 00:00:00-05:00,31.17613406,31.39547298,30.7175139,30.98670387,43845100
2013-01-25 00:00:00-05:00,31.31571311,31.83415263,31.03655294,31.44532394,54363600
2013-01-28 00:00:00-05:00,31.78429717,32.41240511,31.71450761,32.37252808,59682500
2013-01-29 00:00:00-05:00,31.90393951,31.97372907,30.61781103,30.69757271,72976500
2013-01-30 00:00:00-05:00,30.88700142,31.39547069,30.78730123,31.14622116,87682100
2013-01-31 00:00:00-05:00,29.06249636,31.37553182,28.65372727,30.88700294,190744900
2013-02-01 00:00:00-05:00,30.91691302,30.92688323,29.5410545,29.6407547,85856700
2013-02-04 00:00:00-05:00,28.97276664,29.11234768,27.92591931,28.02561951,92362200
2013-02-05 00:00:00-05:00,28.1751672,28.87306475,27.9558283,28.55402565,47948200
2013-02-06 00:00:00-05:00,28.65372637,29.20207649,28.57396659,28.96279526,38375900
2013-02-07 00:00:00-05:00,29.02261742,29.06249636,28.1851388,28.56399727,34540100
2013-02-08 00:00:00-05:00,28.80327586,29.08243603,28.4244174,28.46429634,37708800
2013-02-11 00:00:00-05:00,28.52411681,28.59390637,27.95582818,28.17516708,37361800
2013-02-12 00:00:00-05:00,27.5869405,28.07546939,27.01865182,27.2878418,93498700
2013-02-13 00:00:00-05:00,27.27786944,28.23498673,27.22801839,27.82621765,50164000
2013-02-14 00:00:00-05:00,27.93588912,28.54405671,27.92591891,28.41444778,35615800
2013-02-15 00:00:00-05:00,28.43438765,28.66369677,28.00567814,28.23498726,33109300
2013-02-19 00:00:00-05:00,28.14525735,28.99270616,28.03558884,28.84315681,49396400
2013-02-20 00:00:00-05:00,28.83318718,28.9627961,28.24495811,28.37456703,42098200
2013-02-21 00:00:00-05:00,28.19510874,28.4642968,27.06849975,27.19811058,49642300
2013-02-22 00:00:00-05:00,27.53708996,27.54705827,26.73949029,27.04855919,36350200
2013-02-25 00:00:00-05:00,27.07846856,27.5570272,27.06849835,27.18813896,34652000
2013-02-26 00:00:00-05:00,27.27787058,27.37756888,26.61985194,27.30777931,31611700
2013-02-27 00:00:00-05:00,27.25793136,27.25793136,26.55006164,26.78934288,44319700
2013-02-28 00:00:00-05:00,26.75943045,27.21804869,26.26093138,27.16819954,83027800
2013-03-01 00:00:00-05:00,26.9687994,28.03558902,26.72952007,27.6966095,54064800
2013-03-04 00:00:00-05:00,27.67666825,27.97576693,27.35762916,27.63678741,32400700
2013-03-05 00:00:00-05:00,27.79630741,28.095408,27.12831858,27.43738937,40622200
2013-03-06 00:00:00-05:00,28.01564789,28.04555662,27.26789929,27.36759949,33532600
2013-03-07 00:00:00-05:00,27.48723717,28.59390566,27.38753698,28.49420547,74540200
2013-03-08 00:00:00-05:00,28.34465654,28.38453547,27.6467571,27.87606621,44198900
2013-03-11 00:00:00-04:00,27.92591971,28.55402774,27.74645973,28.05552864,35642100
2013-03-12 00:00:00-04:00,28.01564801,28.23498691,27.51714894,27.74645805,27569600
2013-03-13 00:00:00-04:00,27.53708862,27.56699734,26.83918918,26.99870872,39619500
2013-03-14 00:00:00-04:00,27.01864923,27.34765854,26.74945929,26.95882988,27646400
2013-03-15 00:00:00-04:00,26.94886198,26.97877071,26.48027161,26.5700016,31597400
2013-03-18 00:00:00-04:00,26.29084179,26.70958108,25.70261273,26.4104805,26653700
2013-03-19 00:00:00-04:00,26.45036216,26.81925041,26.13132114,26.47030067,25254200
2013-03-20 00:00:00-04:00,26.59991163,26.60988184,25.70261365,25.78237343,44006500
2013-03-21 00:00:00-04:00,25.5829733,26.03162324,25.4832731,25.66273308,24336100
2013-03-22 00:00:00-04:00,25.72255102,25.93192162,25.55306127,25.65276146,18456300
2013-03-25 00:00:00-04:00,25.67270323,25.72255238,25.00471437,25.05456352,39199000
2013-03-26 00:00:00-04:00,25.00471419,25.40351308,24.95486505,25.13432312,26957200
2013-03-27 00:00:00-04:00,24.92495435,26.2011127,24.64579418,26.01168251,52297400
2013-03-28 00:00:00-04:00,26.01168319,26.09144297,25.44339452,25.50321388,28585700
2013-04-01 00:00:00-04:00,25.55306171,25.81228146,25.20411388,25.45336342,22249300
2013-04-02 00:00:00-04:00,25.69264251,26.04159224,25.22405217,25.34369278,35153300
2013-04-03 00:00:00-04:00,25.7524624,26.31078084,25.62285348,26.17120171,48195200
2013-04-04 00:00:00-04:00,26.54009287,27.14826048,26.03162356,26.98874092,82016800
2013-04-05 00:00:00-04:00,26.7793715,27.71654841,26.53012196,27.30777931,64566600
2013-04-08 00:00:00-04:00,27.10838108,27.11835129,26.55006073,26.76940155,27256000
2013-04-09 00:00:00-04:00,26.50021122,26.80928012,26.34069166,26.51018143,21311100
2013-04-10 00:00:00-04:00,26.92892138,27.75642981,26.81925097,27.48723984,45949400
2013-04-11 00:00:00-04:00,27.39750838,28.01564807,27.16819927,27.93588829,33368500
2013-04-12 00:00:00-04:00,27.9159483,27.9159483,27.15822947,27.31774902,28697400
2013-04-15 00:00:00-04:00,27.0784678,27.39750688,26.28087009,26.44038963,30275400
2013-04-16 00:00:00-04:00,26.72952103,27.02862163,26.32075192,26.83919144,27365900
2013-04-17 00:00:00-04:00,26.57000069,27.11835082,26.31078094,26.55006027,26440600
2013-04-18 00:00:00-04:00,26.73948967,26.73948967,25.07450271,25.61288261,39059000
2013-04-19 00:00:00-04:00,25.54309296,25.88207057,25.25396259,25.65276146,20380900
2013-04-22 00:00:00-04:00,25.7325226,26.28087274,25.6228541,25.89204216,25687600
2013-04-23 00:00:00-04:00,26.1412912,26.25096161,25.69264317,25.90201187,25191500
2013-04-24 00:00:00-04:00,25.85216196,26.3207504,25.72255114,26.03162193,19729900
2013-04-25 00:00:00-04:00,25.9917415,26.32075081,25.92195193,26.06153107,17150000
2013-04-26 00:00:00-04:00,26.520152,27.53709061,26.520152,26.76940155,33018000
2013-04-29 00:00:00-04:00,27.07846968,27.32771921,26.77937099,26.8990097,29201100
2013-04-30 00:00:00-04:00,27.04855966,27.76639956,26.92892094,27.68663979,36245700
2013-05-01 00:00:00-04:00,27.76639937,27.83618894,27.22801945,27.34766006,64567600
2013-05-02 00:00:00-04:00,27.92592019,28.93288862,27.89600956,28.88303757,104257000
2013-05-03 00:00:00-04:00,28.95282765,28.98273638,28.06549799,28.22501755,58506400
2013-05-06 00:00:00-04:00,28.24495869,28.37456762,27.39750985,27.48723984,43939400
2013-05-07 00:00:00-04:00,27.46729904,27.76639964,26.76940146,26.8092804,41259100
2013-05-08 00:00:00-04:00,26.79931015,27.21804946,26.57000102,27.03859138,34654900
2013-05-09 00:00:00-04:00,26.99870882,27.46729724,26.76939971,26.95882988,33457200
2013-05-10 00:00:00-04:00,27.05852897,27.21804852,26.49024033,26.59991074,30847100
2013-05-13 00:00:00-04:00,26.5201516,27.2479598,26.45036203,26.73949051,29068800
2013-05-14 00:00:00-04:00,26.80928094,27.19811153,26.73949137,26.98874092,24930300
2013-05-15 00:00:00-04:00,26.83919217,26.90898174,26.32075264,26.52015305,30299800
2013-05-16 00:00:00-04:00,26.4005111,26.47030066,25.82225223,26.05156136,35499100
2013-05-17 00:00:00-04:00,26.32075105,26.52015144,26.12135256,26.17120171,29462700
2013-05-20 00:00:00-04:00,26.10140986,26.11138007,25.61288103,25.68267059,42402900
2013-05-21 00:00:00-04:00,25.79234217,26.00171086,25.51318201,25.58297157,26261300
2013-05-22 00:00:00-04:00,25.57300345,25.77240385,24.84519522,25.08447456,45314500
2013-05-23 00:00:00-04:00,24.72555388,25.45336399,24.69564516,24.98477364,37663100
2013-05-24 00:00:00-04:00,24.89504293,24.89504293,24.00771519,24.23702431,58727900
2013-05-28 00:00:00-04:00,24.46633629,24.46633629,23.84819658,24.02765656,50079700
2013-05-29 00:00:00-04:00,23.71858653,23.73852504,23.19017683,23.24999619,64237800
2013-05-30 00:00:00-04:00,24.05756569,24.70561604,23.85816719,24.47630501,60733200
2013-05-31 00:00:00-04:00,24.55606525,24.87510628,24.19714719,24.27690697,35925000
2013-06-03 00:00:00-04:00,24.19714544,24.24699459,23.63882511,23.77840614,35733800
2013-06-04 00:00:00-04:00,23.81828437,23.85816521,23.24999575,23.44939613,34760800
2013-06-05 00:00:00-04:00,23.27990873,23.6388268,22.72159026,22.83125877,53819700
2013-06-06 00:00:00-04:00,22.92098908,23.02068928,22.60194995,22.90104866,31260700
2013-06-07 00:00:00-04:00,22.96086731,23.32975555,22.79137756,23.22008705,38699200
2013-06-10 00:00:00-04:00,23.98777567,24.5261556,23.9179861,24.25696564,58393000
2013-06-11 00:00:00-04:00,23.95786667,24.27690578,23.92795604,23.95786667,29885900
2013-06-12 00:00:00-04:00,24.08747522,24.18717541,23.50921636,23.69864655,26445800
2013-06-13 00:00:00-04:00,23.64879749,23.7584679,23.20014942,23.6587677,31189300
2013-06-14 00:00:00-04:00,23.4892772,23.81828653,23.1901785,23.55906677,30677100
2013-06-17 00:00:00-04:00,23.83822465,24.17720416,23.6787051,23.94789505,33664500
2013-06-18 00:00:00-04:00,24.01768467,24.61588392,24.00771446,24.13732338,36709100
2013-06-19 00:00:00-04:00,24.1273558,25.11438374,24.02765561,24.23702431,31790600
2013-06-20 00:00:00-04:00,24.20711505,24.67570348,23.57900517,23.8282547,42765600
2013-06-21 00:00:00-04:00,24.51618494,24.62585535,23.97780502,24.45636559,45833900
2013-06-24 00:00:00-04:00,23.87810757,24.03762713,23.309817,23.86813736,40626000
2013-06-25 00:00:00-04:00,24.06753563,24.35666602,23.96783733,24.17720604,24713200
2013-06-26 00:00:00-04:00,24.43642455,24.57600368,23.91798506,24.08747482,29890300
2013-06-27 00:00:00-04:00,24.16723632,24.76543563,24.13732569,24.58597565,34694100
2013-06-28 00:00:00-04:00,24.60591273,24.90501139,24.346693,24.8053112,96778900
2013-07-01 00:00:00-04:00,24.89504277,24.98477276,24.54609495,24.73552322,20582200
2013-07-02 00:00:00-04:00,24.62585562,24.69564519,24.22705483,24.33672523,18394100
2013-07-03 00:00:00-04:00,24.14729528,24.63582416,24.07750571,24.44639587,10404400
2013-07-05 00:00:00-04:00,24.57600466,24.58597487,24.12735662,24.29684639,20229500
2013-07-08 00:00:00-04:00,24.39654487,24.96483543,24.34669572,24.6358242,27064600
2013-07-09 00:00:00-04:00,24.99474386,25.41348316,24.95486492,25.40351295,30387900
2013-07-10 00:00:00-04:00,25.50321244,25.75246197,25.39354203,25.72255135,26721800
2013-07-11 00:00:00-04:00,25.88207231,25.92195315,25.37360491,25.73252296,26777400
2013-07-12 00:00:00-04:00,25.66273222,25.8521624,25.47330204,25.83222198,16537900
2013-07-15 00:00:00-04:00,25.85216301,26.35066209,25.57300283,26.20111275,24234000
2013-07-16 00:00:00-04:00,26.31077925,26.66969917,25.93192081,26.24098969,30817600
2013-07-17 00:00:00-04:00,26.29084332,26.69961243,26.22105185,26.5700016,21518500
2013-07-18 00:00:00-04:00,26.66970046,26.68964088,26.04159246,26.10141182,24806900
2013-07-19 00:00:00-04:00,25.74249349,26.03162388,25.52315457,25.80231285,46539700
2013-07-22 00:00:00-04:00,25.9119824,26.05156154,25.64279244,25.97180176,27526300
2013-07-23 00:00:00-04:00,26.02165263,26.22105112,25.8920418,26.05156136,28221600
2013-07-24 00:00:00-04:00,26.24099164,26.45036225,25.97180168,26.43042183,82635600
2013-07-25 00:00:00-04:00,33.43931688,34.77529447,32.65168748,34.25685501,365457900
2013-07-26 00:00:00-04:00,33.66862815,34.62574547,33.45925945,33.90790558,136028900
2013-07-29 00:00:00-04:00,33.96772472,35.52304311,33.90790346,35.32364273,124718800
2013-07-30 00:00:00-04:00,35.54298805,37.8460515,35.21397681,37.51704407,173582800
2013-07-31 00:00:00-04:00,37.846051,38.19500266,36.22094666,36.68953323,154828700
2013-08-01 00:00:00-04:00,37.1880322,38.1750621,36.80917182,37.37746429,106066500
2013-08-02 00:00:00-04:00,37.54695089,38.3744612,37.38743134,37.93577957,73058500
2013-08-05 00:00:00-04:00,38.31464024,39.20196801,38.13518026,39.07235718,79994800
2013-08-06 00:00:00-04:00,38.99259689,39.13217602,37.82610712,38.43427658,63950800
2013-08-07 00:00:00-04:00,38.49409714,38.82310453,37.58682902,38.75331497,68854800
2013-08-08 00:00:00-04:00,39.0125417,39.07235916,38.31464218,38.42431259,41301000
2013-08-09 00:00:00-04:00,38.47415992,38.62371117,37.89589915,38.38442993,43532300
2013-08-12 00:00:00-04:00,38.08533378,38.38443249,37.98563167,38.1052742,31161000
2013-08-13 00:00:00-04:00,38.12520962,38.20496749,36.65962117,36.9088707,65379200
