Date,Close,High,Low,Open,Volume
18-03-2013,13.89845943,13.95152438,13.45563097,13.46325519,606197200
19-03-2013,13.8609457,14.05857108,13.67826255,14.01373788,526775200
20-03-2013,13.78744411,13.95670792,13.7115049,13.95030364,308660800
21-03-2013,13.80726814,13.96738159,13.72705995,13.73071977,383255600
22-03-2013,14.08724117,14.09303467,13.81886087,13.86369244,395105200
25-03-2013,14.1381731,14.33244491,14.08327743,14.17202522,501135600
26-03-2013,14.06375122,14.20709004,14.04514755,14.19489065,294294000
27-03-2013,13.78744411,13.93139376,13.74627237,13.92102508,331237200
28-03-2013,13.5001545,13.77951418,13.46843688,13.71851882,442839600
01-04-2013,13.08080769,13.53187016,13.04512568,13.47697369,389732000
02-04-2013,13.1076479,13.36230422,13.00426004,13.04085823,529519200
03-04-2013,13.17474174,13.3360751,13.12350509,13.15583268,363216000
04-04-2013,13.04451752,13.26654168,12.96918827,13.22872517,358447600
05-04-2013,12.90666962,12.96004077,12.79931653,12.94631604,383695200
08-04-2013,12.99846554,13.03780737,12.8850144,12.9569884,300829200
09-04-2013,13.02194595,13.06830202,12.8929402,13.00303771,306614000
10-04-2013,13.28758526,13.32936779,12.99236634,13.05610697,375928000
11-04-2013,13.24610806,13.35772928,13.15064899,13.22750357,328364400
12-04-2013,13.10795307,13.24061786,13.08629955,13.24061786,238613200
15-04-2013,12.80450344,13.0497057,12.79535389,13.02256244,317520000
16-04-2013,12.99938107,13.01066429,12.82645827,12.85695595,305771200
17-04-2013,12.28450966,12.82737136,12.14147541,12.81730646,945056000
18-04-2013,11.95666313,12.37570273,11.88621282,12.35130474,666299200
19-04-2013,11.91030693,12.18692222,11.74470292,11.8322324,609274400
22-04-2013,12.15855408,12.26621253,11.93287177,11.97465266,429920400
23-04-2013,12.38607121,12.45469079,12.16282629,12.32080524,664238400
24-04-2013,12.36563778,12.66421116,11.9703862,12.00210464,969651200
25-04-2013,12.45469093,12.6242585,12.41260382,12.54160961,384837600
26-04-2013,12.72368145,12.77156287,12.45072601,12.49830285,764097600
29-04-2013,13.11771297,13.22445526,12.80907472,12.82279864,640326400
30-04-2013,13.5038166,13.57914668,13.1771854,13.26959382,691538400
01-05-2013,13.39737988,13.56938735,13.24794129,13.55505346,506909200
02-05-2013,13.58737755,13.68100425,13.43824278,13.47331482,421828400
03-05-2013,13.72339821,13.82251627,13.69808405,13.76395917,361300800
06-05-2013,14.05064106,14.09608178,13.85545395,13.89815021,496641600
07-05-2013,13.98812199,14.20435106,13.83685268,14.18056304,483753200
08-05-2013,14.14609623,14.19275851,13.90119945,13.99970673,472598000
09-05-2013,14.0226841,14.21394286,13.98615189,14.11601157,398487600
10-05-2013,13.90602493,14.11294128,13.82958308,14.05952347,334852000
13-05-2013,13.9603672,14.05737874,13.86090127,13.86120787,316948800
14-05-2013,13.62635326,13.97448722,13.57385605,13.93304296,447118000
15-05-2013,13.16555119,13.53855288,12.96631112,13.48206584,741613600
16-05-2013,13.34146118,13.44184934,12.86009085,12.99332718,603204000
17-05-2013,13.30093575,13.51061474,13.23186197,13.47868718,427904400
20-05-2013,13.59780312,13.68591112,13.203926,13.25949243,451578400
21-05-2013,13.49741364,13.67608566,13.32979374,13.45105731,456022000
22-05-2013,13.54929638,13.76419484,13.45320628,13.63218573,443038400
23-05-2013,13.57355309,13.69696613,13.37861021,13.38352227,353021200
24-05-2013,13.66595459,13.68161137,13.51890353,13.5339463,276166800
28-05-2013,13.55205822,13.84892378,13.53394623,13.81177839,386145200
29-05-2013,13.65981388,13.73809858,13.48943055,13.50785077,330576400
30-05-2013,13.86335659,13.95300004,13.64630947,13.68130708,353519600
31-05-2013,13.80655956,14.03281592,13.79949807,13.89159588,384302800
03-06-2013,13.83695221,13.88729917,13.58398694,13.8372588,372352400
04-06-2013,13.79366875,13.95085138,13.73472567,13.91370434,292728800
05-06-2013,13.66472721,13.83695258,13.62174752,13.68130459,290589600
06-06-2013,13.46057796,13.72275342,13.325193,13.67578308,416934000
07-06-2013,13.5634203,13.6073206,13.28589469,13.40040502,404535600
10-06-2013,13.47377777,13.78660678,13.40961604,13.65306385,450153200
11-06-2013,13.43417072,13.59258132,13.30277645,13.37707051,286112400
12-06-2013,13.26808834,13.54622794,13.2469055,13.49250352,265227200
13-06-2013,13.3838253,13.42005092,13.16248099,13.27760531,285832400
14-06-2013,13.20238781,13.39395396,13.15480266,13.36663105,271866000
17-06-2013,13.26225376,13.37584265,13.2119068,13.24506238,259414400
18-06-2013,13.2551918,13.35128189,13.20730088,13.24874514,195025600
19-06-2013,12.98595905,13.25181768,12.98595905,13.24383559,310940000
20-06-2013,12.79684544,13.07743935,12.74557706,12.87236668,357310800
21-06-2013,12.69431019,12.89385847,12.52853231,12.84750132,481118400
24-06-2013,12.35784149,12.54572362,12.21999973,12.50704198,480746000
25-06-2013,12.36061001,12.51901985,12.24395104,12.45485811,314162800
26-06-2013,12.22061062,12.42691208,12.146624,12.39958917,367724000
27-06-2013,12.08891296,12.32253742,12.0815457,12.2568411,337246000
28-06-2013,12.17333889,12.28815499,11.93817898,12.01462167,578516400
01-07-2013,12.56291866,12.65655357,12.31732142,12.36245056,391053600
02-07-2013,12.84750175,12.94389927,12.57059183,12.58563459,469865200
03-07-2013,12.91841888,12.98534487,12.81557552,12.92026091,240928800
05-07-2013,12.81465435,12.99486182,12.75110664,12.90583322,274024800
08-07-2013,12.74189377,12.92455724,12.60681545,12.89723515,298138400
09-07-2013,12.96600342,13.00130761,12.59852864,12.69738136,352584400
10-07-2013,12.9162693,13.04121775,12.84013485,12.88157912,281405600
11-07-2013,13.11765957,13.14713192,12.92977824,12.98442325,326292400
12-07-2013,13.09371567,13.19441043,12.99854698,13.12871327,279563200
15-07-2013,13.12226391,13.24567692,13.0412174,13.04766489,241917200
16-07-2013,13.20699501,13.22265097,13.0218755,13.09401931,216538000
17-07-2013,13.21037006,13.26900735,13.14620836,13.19164407,198990400
18-07-2013,13.25488853,13.35036382,13.21958434,13.30462149,218878800
19-07-2013,13.0458231,13.32304045,13.02740288,13.29602494,268721600
22-07-2013,13.08757591,13.19318273,13.06178842,13.18428003,207796400
23-07-2013,12.8628521,13.10752786,12.85425599,13.07805633,369395600
24-07-2013,13.52350998,13.6487642,13.36233673,13.47500422,591936800
25-07-2013,13.46180344,13.55083287,13.37922149,13.52934343,229493600
26-07-2013,13.53824425,13.53977886,13.33409133,13.36356286,200152400
29-07-2013,13.7470026,13.81454177,13.51399215,13.53241155,248057600
30-07-2013,13.91677094,14.03435046,13.7912085,13.81361935,309422400
31-07-2013,13.89251709,14.04018215,13.79734842,13.96803916,322957600
01-08-2013,14.01992321,14.02360725,13.91493041,13.99137392,206250800
02-08-2013,14.19982815,14.20934568,14.01931483,14.06075912,274783600
05-08-2013,14.41195583,14.44940946,14.18784892,14.26582538,318855600
06-08-2013,14.28301811,14.48686362,14.18846263,14.36805607,334857600
07-08-2013,14.27472973,14.33674365,14.1761836,14.23850411,298858000
08-08-2013,14.2463007,14.34178913,14.15173812,14.3343724,255777200
09-08-2013,14.04358196,14.22930575,14.01886115,14.17306297,266865200
12-08-2013,14.44252777,14.48239067,14.11094487,14.11805298,364434000
13-08-2013,15.1288681,15.28616099,14.46384735,14.5531568,881941200
14-08-2013,15.40483093,15.58251908,15.24722937,15.38567185,756372400
15-08-2013,15.38659477,15.52534749,15.11372685,15.34055126,490294000
16-08-2013,15.52318573,15.54203619,15.41595495,15.45581785,362306000
19-08-2013,15.69036865,15.87578215,15.57479363,15.58529985,510518400
20-08-2013,15.48425674,15.77783032,15.47653138,15.75125449,358688400
21-08-2013,15.52411175,15.67213292,15.48826419,15.56212129,335879600
22-08-2013,15.54264832,15.62392213,15.39555303,15.60507168,244207600
23-08-2013,15.48270416,15.55470626,15.43109727,15.55223402,222731600
26-08-2013,15.54296875,15.76639351,15.46663937,15.47436473,330965600
27-08-2013,15.0985899,15.52875252,15.02782391,15.38938087,424188800
28-08-2013,15.16996765,15.3213902,15.01854675,15.01854675,307608000
29-08-2013,15.19469166,15.34302309,15.17707732,15.19314692,239657600
30-08-2013,15.05624962,15.23331885,15.03399941,15.20396217,272297200
03-09-2013,15.09828091,15.46972685,15.06027136,15.23795953,331928800
